param,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat,participant_id,model
log_lik[2482],-0.00493964,0.000945453,0.0616954,0.0612392,-0.106523,-0.00537664,0.0975728,4333.25,2904.92,1.41679,1.00143,kr,c_B
log_lik[2483],0.268459,0.000713073,0.0444983,0.0435989,0.192378,0.269991,0.33988,3935.92,2993.66,1.28688,1.00141,kr,c_B
log_lik[2484],0.669327,0.000694027,0.0425027,0.0415206,0.597969,0.670448,0.738541,3832.34,3078.59,1.25301,0.999712,kr,c_B
log_lik[2485],-0.192615,0.00110647,0.0616143,0.0598969,-0.295065,-0.192228,-0.0915084,3187.7,2463.37,1.04224,1.00064,kr,c_B
log_lik[2486],0.722834,0.0006668,0.0403233,0.0395305,0.655475,0.723746,0.788585,3691.66,3004.67,1.20701,0.999685,kr,c_B
log_lik[2487],-0.192615,0.00110647,0.0616143,0.0598969,-0.295065,-0.192228,-0.0915084,3187.7,2463.37,1.04224,1.00064,kr,c_B
log_lik[2488],-0.111609,0.00092575,0.054833,0.0555577,-0.196285,-0.114747,-0.0152855,3387.87,3087.89,1.10769,1.0024,kr,c_B
log_lik[2489],0.68055,0.000734481,0.0496861,0.0499225,0.598651,0.681451,0.762381,4593.31,3445.3,1.50181,1.00049,kr,c_B
log_lik[2490],0.892316,0.000561924,0.0319573,0.031524,0.839391,0.892507,0.944762,3266.91,3073.24,1.06814,1.00048,kr,c_B
log_lik[2491],-2.19062,0.000891543,0.0554813,0.0559719,-2.27853,-2.19188,-2.09743,3910.45,3216.96,1.27855,1.00141,kr,c_B
log_lik[2492],0.488973,0.000406598,0.0278687,0.0283678,0.441622,0.48952,0.533052,4727.15,3356.41,1.54557,0.999969,kr,c_B
log_lik[2493],-0.868524,0.000596953,0.0389438,0.0394372,-0.93213,-0.868058,-0.804534,4329.39,3017.71,1.41552,1.00129,kr,c_B
log_lik[2494],0.300253,0.000394383,0.0250348,0.0240658,0.257456,0.301166,0.340958,4113.28,3214.82,1.34486,0.999884,kr,c_B
